P,P2,d_b,s_u,h_x,h_y,parameters
0.16533333663235286,0.1666667364350166,0.47368421052631576,0.39473684210526316,0.0,0.04625049198072958,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16512481927720887,0.16656252440524064,0.5263157894736842,0.39473684210526316,0.002925631379607302,0.044164858199877095,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16491681695887103,0.1664027042492117,0.5789473684210527,0.39473684210526316,0.007120414234350381,0.03166950596561528,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16470933327268053,0.16609676535246629,0.631578947368421,0.39473684210526316,0.014698390507116871,0.02366730659258233,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16450236636625512,0.16496793411997093,0.6842105263157895,0.39473684210526316,0.04081860102433722,0.035206848106463594,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1642959060567584,0.16356899026293162,0.7368421052631579,0.39473684210526316,0.06931908888730208,0.05138111103137804,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16408994759377118,0.16151649469196913,0.7894736842105263,0.39473684210526316,0.10698421170782417,0.07863716168695765,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16388451119674916,0.15937547023833168,0.8421052631578947,0.39473684210526316,0.14191047711400823,0.10528503766497915,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16367956558013863,0.1573621208709765,0.8947368421052632,0.39473684210526316,0.1715353058800071,0.12775018960963458,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16347513712821055,0.15543739104338972,0.9473684210526315,0.39473684210526316,0.19756092482604884,0.14742382714428698,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16327121045457085,0.15358028978128005,1.0,0.39473684210526316,0.22094313316495193,0.16507548184398751,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16723519444458393,0.16666671416579515,0.0,0.4368421052631579,0.0,0.04698778689408655,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16702297848969616,0.1666667192005188,0.05263157894736842,0.4368421052631579,0.0,0.04699067398913089,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1668113054086977,0.16666671857749055,0.10526315789473684,0.4368421052631579,0.0,0.046995396136376856,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1666001473169543,0.16666671741538885,0.15789473684210525,0.4368421052631579,0.0,0.04699099630856902,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1663895281193439,0.1666667160161416,0.21052631578947367,0.4368421052631579,0.0,0.046979262863000505,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16617943439160235,0.166666719506785,0.2631578947368421,0.4368421052631579,0.0,0.04694372695671912,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16596985840477135,0.16666672086110407,0.3157894736842105,0.4368421052631579,0.0,0.046878602711706956,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1657608009170038,0.16666671954261808,0.3684210526315789,0.4368421052631579,0.0,0.04676034294410356,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16555226507202744,0.1666667155027396,0.42105263157894735,0.4368421052631579,0.0,0.04652169206387218,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1653442519980226,0.16666671535084907,0.47368421052631576,0.4368421052631579,0.0,0.04586611092962576,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1651367510504639,0.16651161977820464,0.5263157894736842,0.4368421052631579,0.0045785607308828965,0.03640267781859398,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16492975570390073,0.1663334171385675,0.5789473684210527,0.4368421052631579,0.009402979704368845,0.023043964514271407,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16472328249027457,0.16557271658892797,0.631578947368421,0.4368421052631579,0.02895237199074807,0.026851675505724964,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16451732018370685,0.16403921822010006,0.6842105263157895,0.4368421052631579,0.0641350204052292,0.050000547240386085,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16431186162665892,0.16251959391205895,0.7368421052631579,0.4368421052631579,0.0947618766356752,0.06962097516508092,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16410690655022364,0.1606463049834837,0.7894736842105263,0.4368421052631579,0.1289297516931728,0.09567177383284667,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16390246091987523,0.15885647747977422,0.8421052631578947,0.4368421052631579,0.15831863441600064,0.11793500721587069,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16369850736906255,0.15712552062723148,0.8947368421052632,0.4368421052631579,0.18436509803768875,0.1376099018624736,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16349506362816627,0.15544216954002515,0.9473684210526315,0.4368421052631579,0.20787435711252156,0.1553427261719338,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16329212293044285,0.15380078357859536,1.0,0.4368421052631579,0.22935279397037828,0.1715258647855021,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16722393955408188,0.16666670567846814,0.0,0.4789473684210526,0.0,0.046885259658871976,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1670125634227831,0.1666667012564841,0.05263157894736842,0.4789473684210526,0.0,0.046919426662618106,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16680172388424402,0.1666667018807608,0.10526315789473684,0.4789473684210526,0.0,0.046928307091234196,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1665914065777963,0.16666670074735573,0.15789473684210525,0.4789473684210526,0.0,0.046930095160286435,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16638160860393578,0.16666670259067454,0.21052631578947367,0.4789473684210526,0.0,0.04692136710397508,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16617233750640523,0.16666670175499523,0.2631578947368421,0.4789473684210526,0.0,0.04688847723335512,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16596359075385217,0.16666670028918376,0.3157894736842105,0.4789473684210526,0.0,0.04681359098421043,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16575536106282643,0.16666670497526054,0.3684210526315789,0.4789473684210526,0.0,0.046662176491686004,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.1655476423413521,0.16666670307764317,0.42105263157894735,0.4789473684210526,0.0,0.04629804274064867,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16534044078807064,0.16657471656968237,0.47368421052631576,0.4789473684210526,0.002992005940765794,0.043464547105160865,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16513375364249477,0.16647021374807058,0.5263157894736842,0.4789473684210526,0.006085745622993662,0.024775927821921447,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16492758213346742,0.1659498899148681,0.5789473684210527,0.4789473684210526,0.020869097299236,0.021510963617091646,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16472191195387226,0.16454761077614777,0.631578947368421,0.4789473684210526,0.05687766488827111,0.04478643624292429,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16451675519871797,0.16318342048318463,0.6842105263157895,0.4789473684210526,0.0872606523887938,0.06413421998145387,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16431210048247416,0.16149641727584285,0.7368421052631579,0.4789473684210526,0.12131160330359682,0.09007053146702547,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16410794852948593,0.15986547611767948,0.7894736842105263,0.4789473684210526,0.15087273165576107,0.11244532276792674,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
0.16390430010380302,0.15827595038582543,0.8421052631578947,0.4789473684210526,0.1771949702951463,0.13230944398565048,"Dict{String, Real}(""s_u"" => 0.9, ""h_x_bar"" => 0.7281184255336381, ""h_x"" => 0.7281184255336381, ""p_u"" => 0.6, ""s_y"" => 0.5, ""a"" => 0.1, ""h_y_bar"" => 0.5462663171375807, ""M"" => 1, ""s_jx"" => 0.9, ""phi"" => 0.1, ""b_x"" => 3, ""h_y"" => 0.5462663171375807, ""b_y"" => 4.0, ""s_jy"" => 0.9, ""s_x"" => 0.5, ""p_j"" => 0.5)"
